client_id,target
test_Client_10243,0.054625794
test_Client_10244,0.054625794
test_Client_10245,0.054625794
test_Client_10246,0.054625794
test_Client_10247,0.054625794
test_Client_10248,0.054625794
test_Client_10249,0.054625794
test_Client_1025,0.054625794
test_Client_10250,0.054625794
test_Client_10251,0.054625794
test_Client_10252,0.054625794
test_Client_10253,0.054625794
test_Client_10254,0.054625794
test_Client_10255,0.054625794
test_Client_10256,0.054625794
test_Client_10257,0.054625794
test_Client_10258,0.054625794
test_Client_10259,0.054625794
test_Client_1026,0.054625794
test_Client_10260,0.054625794
test_Client_10261,0.054625794
test_Client_10262,0.054625794
test_Client_10263,0.054625794
test_Client_10264,0.054625794
test_Client_10265,0.054625794
test_Client_10266,0.054625794
test_Client_10267,0.054625794
test_Client_10268,0.054625794
test_Client_10269,0.054625794
test_Client_1027,0.054625794
test_Client_10270,0.054625794
test_Client_10271,0.054625794
test_Client_10272,0.054625794
test_Client_10273,0.054625794
test_Client_10274,0.054625794
test_Client_10275,0.054625794
test_Client_10276,0.054625794
test_Client_10277,0.054625794
test_Client_10278,0.054625794
test_Client_10279,0.054625794
test_Client_1028,0.054625794
test_Client_10280,0.054625794
test_Client_10281,0.054625794
test_Client_10282,0.054625794
test_Client_10283,0.054625794
test_Client_10284,0.054625794
test_Client_10285,0.054625794
test_Client_10286,0.054625794
test_Client_10287,0.054625794
test_Client_10288,0.054625794
test_Client_10289,0.054625794
test_Client_1029,0.054625794
test_Client_10290,0.054625794
test_Client_10291,0.054625794
test_Client_10292,0.054625794
test_Client_10293,0.054625794
test_Client_10294,0.054625794
test_Client_10295,0.054625794
test_Client_10296,0.054625794
test_Client_10297,0.054625794
test_Client_10298,0.054625794
test_Client_10299,0.054625794
test_Client_103,0.054625794
test_Client_1030,0.054625794
test_Client_10300,0.054625794
test_Client_10301,0.054625794
test_Client_10302,0.054625794
test_Client_10303,0.054625794
test_Client_10304,0.054625794
test_Client_10305,0.054625794
test_Client_10306,0.054625794
test_Client_10307,0.054625794
test_Client_10308,0.054625794
test_Client_10309,0.054625794
test_Client_1031,0.054625794
test_Client_10310,0.054625794
test_Client_10311,0.054625794
test_Client_10312,0.054625794
test_Client_10313,0.054625794
test_Client_10314,0.054625794
test_Client_10315,0.054625794
test_Client_10316,0.054625794
test_Client_10317,0.054625794
test_Client_10318,0.054625794
test_Client_10319,0.054625794
test_Client_1032,0.054625794
test_Client_10320,0.054625794
test_Client_10321,0.054625794
test_Client_10322,0.054625794
test_Client_10323,0.054625794
test_Client_10324,0.054625794
test_Client_10325,0.054625794
test_Client_10326,0.054625794
test_Client_10327,0.054625794
test_Client_10328,0.054625794
test_Client_10329,0.054625794
test_Client_1033,0.054625794
test_Client_10330,0.054625794
test_Client_10331,0.054625794
test_Client_10332,0.054625794
test_Client_10333,0.054625794
test_Client_10334,0.054625794
test_Client_10335,0.054625794
test_Client_10336,0.054625794
test_Client_10337,0.054625794
test_Client_10338,0.054625794
test_Client_10339,0.054625794
test_Client_1034,0.054625794
test_Client_10340,0.054625794
test_Client_10341,0.054625794
test_Client_10342,0.054625794
test_Client_10343,0.054625794
test_Client_10344,0.054625794
test_Client_10345,0.054625794
test_Client_10346,0.054625794
test_Client_10347,0.054625794
test_Client_10348,0.054625794
test_Client_10349,0.054625794
test_Client_1035,0.054625794
test_Client_10350,0.054625794
test_Client_10351,0.054625794
test_Client_10352,0.054625794
test_Client_10353,0.054625794
test_Client_10354,0.054625794
test_Client_10355,0.054625794
test_Client_10356,0.054625794
test_Client_10357,0.054625794
test_Client_10358,0.054625794
test_Client_10359,0.054625794
test_Client_1036,0.054625794
test_Client_10360,0.054625794
test_Client_10361,0.054625794
test_Client_10362,0.054625794
test_Client_10363,0.054625794
test_Client_10364,0.054625794
test_Client_10365,0.054625794
test_Client_10366,0.054625794
test_Client_10367,0.054625794
test_Client_10368,0.054625794
test_Client_10369,0.054625794
test_Client_1037,0.054625794
test_Client_10370,0.054625794
test_Client_10371,0.054625794
test_Client_10372,0.054625794
test_Client_10373,0.054625794
test_Client_10374,0.054625794
test_Client_10375,0.054625794
test_Client_10376,0.054625794
test_Client_10377,0.054625794
test_Client_10378,0.054625794
test_Client_10379,0.054625794
test_Client_1038,0.054625794
test_Client_10380,0.054625794
test_Client_10381,0.054625794
test_Client_10382,0.054625794
test_Client_10383,0.054625794
test_Client_10384,0.054625794
test_Client_10385,0.054625794
test_Client_10386,0.054625794
test_Client_10387,0.054625794
test_Client_10388,0.054625794
test_Client_10389,0.054625794
test_Client_1039,0.054625794
test_Client_10390,0.054625794
test_Client_10391,0.054625794
test_Client_10392,0.054625794
test_Client_10393,0.054625794
test_Client_10394,0.054625794
test_Client_10395,0.054625794
test_Client_10396,0.054625794
test_Client_10397,0.054625794
test_Client_10398,0.054625794
test_Client_10399,0.054625794
test_Client_104,0.054625794
test_Client_1040,0.054625794
test_Client_10400,0.054625794
test_Client_10401,0.054625794
test_Client_10402,0.054625794
test_Client_10403,0.054625794
test_Client_10404,0.054625794
test_Client_10405,0.054625794
test_Client_10406,0.054625794
test_Client_10407,0.054625794
test_Client_10408,0.054625794
test_Client_10409,0.054625794
test_Client_1041,0.054625794
test_Client_10410,0.054625794
test_Client_10411,0.054625794
test_Client_10412,0.054625794
test_Client_10413,0.054625794
test_Client_10414,0.054625794
test_Client_10415,0.054625794
test_Client_10416,0.054625794
test_Client_10417,0.054625794
test_Client_10418,0.054625794
test_Client_10419,0.054625794
test_Client_1042,0.054625794
test_Client_10420,0.054625794
test_Client_10421,0.054625794
test_Client_10422,0.054625794
test_Client_10423,0.054625794
test_Client_10424,0.054625794
test_Client_10425,0.054625794
test_Client_10426,0.054625794
test_Client_10427,0.054625794
test_Client_10428,0.054625794
test_Client_10429,0.054625794
test_Client_1043,0.054625794
test_Client_10430,0.054625794
test_Client_10431,0.054625794
test_Client_10432,0.054625794
test_Client_10433,0.054625794
test_Client_10434,0.054625794
test_Client_10435,0.054625794
test_Client_10436,0.054625794
test_Client_10437,0.054625794
test_Client_10438,0.054625794
test_Client_10439,0.054625794
test_Client_1044,0.054625794
test_Client_10440,0.054625794
test_Client_10441,0.054625794
test_Client_10442,0.054625794
test_Client_10443,0.054625794
test_Client_10444,0.054625794
test_Client_10445,0.054625794
test_Client_10446,0.054625794
test_Client_10447,0.054625794
test_Client_10448,0.054625794
test_Client_10449,0.054625794
test_Client_1045,0.054625794
test_Client_10450,0.054625794
test_Client_10451,0.054625794
test_Client_10452,0.054625794
test_Client_10453,0.054625794
test_Client_10454,0.054625794
test_Client_10455,0.054625794
test_Client_10456,0.054625794
test_Client_10457,0.054625794
test_Client_10458,0.054625794
test_Client_10459,0.054625794
test_Client_1046,0.054625794
test_Client_10460,0.054625794
test_Client_10461,0.054625794
test_Client_10462,0.054625794
test_Client_10463,0.054625794
test_Client_10464,0.054625794
test_Client_10465,0.054625794
test_Client_10466,0.054625794
test_Client_10467,0.054625794
test_Client_10468,0.054625794
test_Client_10469,0.054625794
test_Client_1047,0.054625794
test_Client_10470,0.054625794
test_Client_10471,0.054625794
test_Client_10472,0.054625794
test_Client_10473,0.054625794
test_Client_10474,0.054625794
test_Client_10475,0.054625794
test_Client_10476,0.054625794
test_Client_10477,0.054625794
test_Client_10478,0.054625794
test_Client_10479,0.054625794
test_Client_1048,0.054625794
test_Client_10480,0.054625794
test_Client_10481,0.054625794
test_Client_10482,0.054625794
test_Client_10483,0.054625794
test_Client_10484,0.054625794
test_Client_10485,0.054625794
test_Client_10486,0.054625794
test_Client_10487,0.054625794
test_Client_10488,0.054625794
test_Client_10489,0.054625794
test_Client_1049,0.054625794
test_Client_10490,0.054625794
test_Client_10491,0.054625794
test_Client_10492,0.054625794
test_Client_10493,0.054625794
test_Client_10494,0.054625794
test_Client_10495,0.054625794
test_Client_10496,0.054625794
test_Client_10497,0.054625794
test_Client_10498,0.054625794
test_Client_10499,0.054625794
test_Client_105,0.054625794
test_Client_1050,0.054625794
test_Client_10500,0.054625794
test_Client_10501,0.054625794
test_Client_10502,0.054625794
test_Client_10503,0.054625794
test_Client_10504,0.054625794
test_Client_10505,0.054625794
test_Client_10506,0.054625794
test_Client_10507,0.054625794
test_Client_10508,0.054625794
test_Client_10509,0.054625794
test_Client_1051,0.054625794
test_Client_10510,0.054625794
test_Client_10511,0.054625794
test_Client_10512,0.054625794
test_Client_10513,0.054625794
test_Client_10514,0.054625794
test_Client_10515,0.054625794
test_Client_10516,0.054625794
test_Client_10517,0.054625794
test_Client_10518,0.054625794
test_Client_10519,0.054625794
test_Client_1052,0.054625794
test_Client_10520,0.054625794
test_Client_10521,0.054625794
test_Client_10522,0.054625794
test_Client_10523,0.054625794
test_Client_10524,0.054625794
test_Client_10525,0.054625794
test_Client_10526,0.054625794
test_Client_10527,0.054625794
test_Client_10528,0.054625794
test_Client_10529,0.054625794
test_Client_1053,0.054625794
test_Client_10530,0.054625794
test_Client_10531,0.054625794
test_Client_10532,0.054625794
test_Client_10533,0.054625794
test_Client_10534,0.054625794
test_Client_10535,0.054625794
test_Client_10536,0.054625794
test_Client_10537,0.054625794
test_Client_10538,0.054625794
test_Client_10539,0.054625794
test_Client_1054,0.054625794
test_Client_10540,0.054625794
test_Client_10541,0.054625794
test_Client_10542,0.054625794
test_Client_10543,0.054625794
test_Client_10544,0.054625794
test_Client_10545,0.054625794
test_Client_10546,0.054625794
test_Client_10547,0.054625794
test_Client_10548,0.054625794
test_Client_10549,0.054625794
test_Client_1055,0.054625794
test_Client_10550,0.058055613
test_Client_10551,0.054625794
test_Client_10552,0.054625794
test_Client_10553,0.054625794
test_Client_10554,0.054625794
test_Client_10555,0.054625794
test_Client_10556,0.058055613
test_Client_10557,0.054625794
test_Client_10558,0.054625794
test_Client_10559,0.054625794
test_Client_1056,0.054625794
test_Client_10560,0.054625794
test_Client_10561,0.054625794
test_Client_10562,0.054625794
test_Client_10563,0.054625794
test_Client_10564,0.054625794
test_Client_10565,0.054625794
test_Client_10566,0.054625794
test_Client_10567,0.054625794
test_Client_10568,0.054625794
test_Client_10569,0.054625794
test_Client_1057,0.058055613
test_Client_10570,0.054625794
test_Client_10571,0.054625794
test_Client_10572,0.054625794
test_Client_10573,0.054625794
test_Client_10574,0.054625794
test_Client_10575,0.054625794
test_Client_10576,0.054625794
test_Client_10577,0.054625794
test_Client_10578,0.054625794
test_Client_10579,0.054625794
test_Client_1058,0.054625794
test_Client_10580,0.054625794
test_Client_10581,0.054625794
test_Client_10582,0.054625794
test_Client_10583,0.054625794
test_Client_10584,0.054625794
test_Client_10585,0.054625794
test_Client_10586,0.054625794
test_Client_10587,0.054625794
test_Client_10588,0.058055613
test_Client_10589,0.054625794
test_Client_1059,0.054625794
test_Client_10590,0.054625794
test_Client_10591,0.054625794
test_Client_10592,0.054625794
test_Client_10593,0.054625794
test_Client_10594,0.054625794
test_Client_10595,0.054625794
test_Client_10596,0.054625794
test_Client_10597,0.054625794
test_Client_10598,0.054625794
test_Client_10599,0.054625794
test_Client_106,0.054625794
test_Client_1060,0.054625794
test_Client_10600,0.054625794
test_Client_10601,0.054625794
test_Client_10602,0.054625794
test_Client_10603,0.054625794
test_Client_10604,0.054625794
test_Client_10605,0.054625794
test_Client_10606,0.054625794
test_Client_10607,0.054625794
test_Client_10608,0.054625794
test_Client_10609,0.054625794
test_Client_1061,0.054625794
test_Client_10610,0.054625794
test_Client_10611,0.054625794
test_Client_10612,0.054625794
test_Client_10613,0.054625794
test_Client_10614,0.054625794
test_Client_10615,0.054625794
test_Client_10616,0.054625794
test_Client_10617,0.054625794
test_Client_10618,0.054625794
test_Client_10619,0.054625794
test_Client_1062,0.054625794
test_Client_10620,0.054625794
test_Client_10621,0.054625794
test_Client_10622,0.054625794
test_Client_10623,0.054625794
test_Client_10624,0.054625794
test_Client_10625,0.054625794
test_Client_10626,0.054625794
test_Client_10627,0.054625794
test_Client_10628,0.054625794
test_Client_10629,0.054625794
test_Client_1063,0.054625794
test_Client_10630,0.054625794
test_Client_10631,0.054625794
test_Client_10632,0.054625794
test_Client_10633,0.054625794
test_Client_10634,0.054625794
test_Client_10635,0.054625794
test_Client_10636,0.054625794
test_Client_10637,0.054625794
test_Client_10638,0.054625794
test_Client_10639,0.054625794
test_Client_1064,0.054625794
test_Client_10640,0.054625794
test_Client_10641,0.054625794
test_Client_10642,0.054625794
test_Client_10643,0.054625794
test_Client_10644,0.054625794
test_Client_10645,0.054625794
test_Client_10646,0.054625794
test_Client_10647,0.054625794
test_Client_10648,0.054625794
test_Client_10649,0.054625794
test_Client_1065,0.054625794
test_Client_10650,0.054625794
test_Client_10651,0.054625794
test_Client_10652,0.054625794
test_Client_10653,0.054625794
test_Client_10654,0.054625794
test_Client_10655,0.054625794
test_Client_10656,0.054625794
test_Client_10657,0.054625794
test_Client_10658,0.054625794
test_Client_10659,0.054625794
test_Client_1066,0.054625794
test_Client_10660,0.054625794
test_Client_10661,0.054625794
test_Client_10662,0.054625794
test_Client_10663,0.054625794
test_Client_10664,0.054625794
test_Client_10665,0.054625794
test_Client_10666,0.054625794
test_Client_10667,0.054625794
test_Client_10668,0.054625794
test_Client_10669,0.054625794
test_Client_1067,0.054625794
test_Client_10670,0.054625794
test_Client_10671,0.054625794
test_Client_10672,0.054625794
test_Client_10673,0.054625794
test_Client_10674,0.054625794
test_Client_10675,0.054625794
test_Client_10676,0.054625794
test_Client_10677,0.054625794
test_Client_10678,0.054625794
test_Client_10679,0.054625794
test_Client_1068,0.054625794
test_Client_10680,0.054625794
test_Client_10681,0.054625794
test_Client_10682,0.054625794
test_Client_10683,0.054625794
test_Client_10684,0.054625794
test_Client_10685,0.054625794
test_Client_10686,0.054625794
test_Client_10687,0.054625794
test_Client_10688,0.054625794
test_Client_10689,0.054625794
test_Client_1069,0.054625794
test_Client_10690,0.054625794
test_Client_10691,0.054625794
test_Client_10692,0.054625794
test_Client_10693,0.054625794
test_Client_10694,0.054625794
test_Client_10695,0.054625794
test_Client_10696,0.054625794
test_Client_10697,0.054625794
test_Client_10698,0.054625794
test_Client_10699,0.054625794
test_Client_107,0.054625794
test_Client_1070,0.054625794
test_Client_10700,0.054625794
test_Client_10701,0.054625794
test_Client_10702,0.054625794
test_Client_10703,0.054625794
test_Client_10704,0.054625794
test_Client_10705,0.054625794
test_Client_10706,0.054625794
test_Client_10707,0.054625794
test_Client_10708,0.054625794
test_Client_10709,0.054625794
test_Client_1071,0.054625794
test_Client_10710,0.054625794
test_Client_10711,0.054625794
test_Client_10712,0.054625794
test_Client_10713,0.054625794
test_Client_10714,0.054625794
test_Client_10715,0.054625794
test_Client_10716,0.054625794
test_Client_10717,0.054625794
test_Client_10718,0.054625794
test_Client_10719,0.054625794
test_Client_1072,0.054625794
test_Client_10720,0.054625794
test_Client_10721,0.054625794
test_Client_10722,0.054625794
test_Client_10723,0.054625794
test_Client_10724,0.054625794
test_Client_10725,0.054625794
test_Client_10726,0.054625794
test_Client_10727,0.054625794
test_Client_10728,0.054625794
test_Client_10729,0.054625794
test_Client_1073,0.054625794
test_Client_10730,0.054625794
test_Client_10731,0.054625794
test_Client_10732,0.054625794
test_Client_10733,0.054625794
test_Client_10734,0.054625794
test_Client_10735,0.054625794
test_Client_10736,0.054625794
test_Client_10737,0.054625794
test_Client_10738,0.054625794
test_Client_10739,0.054625794
test_Client_1074,0.054625794
test_Client_10740,0.054625794
test_Client_10741,0.054625794
test_Client_10742,0.054625794
test_Client_10743,0.054625794
test_Client_10744,0.054625794
test_Client_10745,0.054625794
test_Client_10746,0.054625794
test_Client_10747,0.054625794
test_Client_10748,0.054625794
test_Client_10749,0.054625794
test_Client_1075,0.054625794
test_Client_10750,0.054625794
test_Client_10751,0.054625794
test_Client_10752,0.054625794
test_Client_10753,0.054625794
test_Client_10754,0.054625794
test_Client_10755,0.054625794
test_Client_10756,0.054625794
test_Client_10757,0.054625794
test_Client_10758,0.054625794
test_Client_10759,0.054625794
test_Client_1076,0.054625794
test_Client_10760,0.054625794
test_Client_10761,0.054625794
test_Client_10762,0.054625794
test_Client_10763,0.054625794
test_Client_10764,0.054625794
test_Client_10765,0.054625794
test_Client_10766,0.054625794
test_Client_10767,0.054625794
test_Client_10768,0.054625794
test_Client_10769,0.054625794
test_Client_1077,0.054625794
test_Client_10770,0.054625794
test_Client_10771,0.054625794
test_Client_10772,0.054625794
test_Client_10773,0.054625794
test_Client_10774,0.054625794
test_Client_10775,0.054625794
test_Client_10776,0.054625794
test_Client_10777,0.054625794
test_Client_10778,0.054625794
test_Client_10779,0.054625794
test_Client_1078,0.054625794
test_Client_10780,0.054625794
test_Client_10781,0.054625794
test_Client_10782,0.054625794
test_Client_10783,0.054625794
test_Client_10784,0.054625794
test_Client_10785,0.054625794
test_Client_10786,0.054625794
test_Client_10787,0.054625794
test_Client_10788,0.054625794
test_Client_10789,0.054625794
test_Client_1079,0.054625794
test_Client_10790,0.054625794
test_Client_10791,0.054625794
test_Client_10792,0.054625794
test_Client_10793,0.054625794
test_Client_10794,0.054625794
test_Client_10795,0.054625794
test_Client_10796,0.054625794
test_Client_10797,0.054625794
test_Client_10798,0.054625794
test_Client_10799,0.054625794
test_Client_108,0.054625794
test_Client_1080,0.054625794
test_Client_10800,0.054625794
test_Client_10801,0.054625794
test_Client_10802,0.054625794
test_Client_10803,0.054625794
test_Client_10804,0.054625794
test_Client_10805,0.054625794
test_Client_10806,0.054625794
test_Client_10807,0.054625794
test_Client_10808,0.054625794
test_Client_10809,0.054625794
test_Client_1081,0.054625794
test_Client_10810,0.054625794
test_Client_10811,0.054625794
test_Client_10812,0.054625794
test_Client_10813,0.054625794
test_Client_10814,0.057997756
test_Client_10815,0.057997756
test_Client_10816,0.057997756
test_Client_10817,0.057997756
test_Client_10818,0.057997756
test_Client_10819,0.057997756
test_Client_1082,0.057997756
test_Client_10820,0.057997756
test_Client_10821,0.057997756
test_Client_10822,0.054625794
test_Client_10823,0.054625794
test_Client_10824,0.054625794
test_Client_10825,0.054625794
test_Client_10826,0.054625794
test_Client_10827,0.054625794
test_Client_10828,0.054625794
test_Client_10829,0.054625794
test_Client_1083,0.054625794
test_Client_10830,0.054625794
test_Client_10831,0.054625794
test_Client_10832,0.054625794
test_Client_10833,0.054625794
test_Client_10834,0.054625794
test_Client_10835,0.054625794
test_Client_10836,0.054625794
test_Client_10837,0.054625794
test_Client_10838,0.054625794
test_Client_10839,0.054625794
test_Client_1084,0.054625794
test_Client_10840,0.054625794
test_Client_10841,0.054625794
test_Client_10842,0.054625794
test_Client_10843,0.054625794
test_Client_10844,0.054625794
test_Client_10845,0.054625794
test_Client_10846,0.054625794
test_Client_10847,0.054625794
test_Client_10848,0.054625794
test_Client_10849,0.054625794
test_Client_1085,0.054625794
test_Client_10850,0.054625794
test_Client_10851,0.054625794
test_Client_10852,0.054625794
test_Client_10853,0.054625794
test_Client_10854,0.054625794
test_Client_10855,0.054625794
test_Client_10856,0.054625794
test_Client_10857,0.054625794
test_Client_10858,0.054625794
test_Client_10859,0.054625794
test_Client_1086,0.054625794
test_Client_10860,0.054625794
test_Client_10861,0.054625794
test_Client_10862,0.054625794
test_Client_10863,0.054625794
test_Client_10864,0.054625794
test_Client_10865,0.054625794
test_Client_10866,0.054625794
test_Client_10867,0.054625794
test_Client_10868,0.054625794
test_Client_10869,0.054625794
test_Client_1087,0.054625794
test_Client_10870,0.054625794
test_Client_10871,0.054625794
test_Client_10872,0.054625794
test_Client_10873,0.054625794
test_Client_10874,0.054625794
test_Client_10875,0.054625794
test_Client_10876,0.054625794
test_Client_10877,0.054625794
test_Client_10878,0.054625794
test_Client_10879,0.054625794
test_Client_1088,0.054625794
test_Client_10880,0.054625794
test_Client_10881,0.054625794
test_Client_10882,0.054625794
test_Client_10883,0.054625794
test_Client_10884,0.054625794
test_Client_10885,0.054625794
test_Client_10886,0.054625794
test_Client_10887,0.054625794
test_Client_10888,0.054625794
test_Client_10889,0.054625794
test_Client_1089,0.054625794
test_Client_10890,0.054625794
test_Client_10891,0.054625794
test_Client_10892,0.054625794
test_Client_10893,0.054625794
test_Client_10894,0.054625794
test_Client_10895,0.054625794
test_Client_10896,0.054625794
test_Client_10897,0.054625794
